weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-11-02,Sunday,Kickboxing,1,1,A,R SINGLE ARM TRICEPS EXTENSIONS,Upper,FALSE,
2025-11-02,Sunday,Kickboxing,1,1,B,PLANK JACKS TO IN AND OUT,Upper,FALSE,
2025-11-02,Sunday,Kickboxing,1,1,C,REVERSE FLYS,Upper,FALSE,
2025-11-02,Sunday,Kickboxing,1,2,A,L SINGLE ARM TRICEPS EXTENSIONS,Upper,FALSE,
2025-11-02,Sunday,Kickboxing,1,2,B,WEIGHTED HIGH KNEES,Upper,FALSE,
2025-11-02,Sunday,Kickboxing,1,2,C,REVERSE GRIP BENT OVER ROWS,Upper,FALSE,
2025-11-02,Sunday,Kickboxing,2,,A,"1,2, SWITCH KICK",Upper,FALSE,
2025-11-02,Sunday,Kickboxing,2,,B,"1,2, L LOW KICK, 4, L BODY KICK",Upper,FALSE,
2025-11-02,Sunday,Kickboxing,2,,C,"1,2, L FRONT KICK, R FRONT KICK",Upper,FALSE,
2025-11-02,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2025-11-02,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-11-02,Sunday,Kickboxing,3,,C,FRONT SPLITS,Upper,FALSE,
2025-11-02,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2025-11-02,Monday,Technique,1,1,B,ATT/DEF,Mixed,FALSE,
2025-11-02,Monday,Technique,1,1,C,ATT/DEF,Mixed,FALSE,
2025-11-02,Monday,Technique,1,2,A,"1 / SWITCH, PIVOT",Mixed,FALSE,
2025-11-02,Monday,Technique,1,2,B,"2 / STEP IN, PIVOT",Mixed,FALSE,
2025-11-02,Monday,Technique,1,2,C,"1 / SWITCH, SWITCH",Mixed,FALSE,
2025-11-02,Monday,Technique,2,,A,1 - 4 - 3B - 4 - 3,Mixed,FALSE,
2025-11-02,Monday,Technique,2,,B,1 - 1 - SWITCH - SWITCH - 3,Mixed,FALSE,
2025-11-02,Monday,Technique,2,,C,"RAPID 2X BODY, HOOK",Mixed,FALSE,
